1476295325666892,192.168.156.214,96.239.193.37,S6A-IMSI-DETACH-INDICATION,3212032,312770900000009, mmec01.mmegi8000.mme.epc.mnc770.mcc312.3gppnetwork.org, , ,0,0,-1,0, ,1,1476295320000000,nXr+VwwtCgCJAAAAjQAAAAAbzQMmxAAbzQMm8AgARYgAe9DlQAA4BvF7wKic1mDvwSU3jitdlUej6gAZwgJQGDkI8AsAACAAUwcBCDkhd5AAAACQJQQAMQMACTcGbW1lYzAxCW1tZWdpODAwMANtbWUDZXBjBm1uYzc3MAZtY2MzMTILM2dwcG5ldHdvcmsDb3JnJwQAAAAA
1476295325667891,192.168.156.214,96.239.193.37,S6A-IMSI-DETACH-INDICATION,3212032,312770900000009,, , ,0,-1,-1,0, ,0,1476295320000000,nXr+V/MwCgBKAAAATgAAAAAbzQMmxAAbzQMm8AgARQAAPJDSQABABipWYO/BJcConNYrXTeOABnCApVHpD1QGNWQf8IAACAAFAgBCDghd5AAAACQJQQAMQMA
1476295325706896,192.168.156.214,96.239.193.37,S6A-LOCATION-UPDATE,3015424,312770900000009, mmec01.mmegi8000.mme.epc.mnc770.mcc312.3gppnetwork.org,312-770-15360,312-770-1048576,0,0,-1,0, ,1,1476295320000000,nXr+V1DJCgCZAAAAnQAAAAAbzQMmxAAbzQMm8AgARYgAi9DXQAA4BvF5wKic1mDvwSU3jitdlUegYwAZwWFQGDkI4nEAACAAYwUBCDkhd5AAAACQJQQALgMACTcGbW1lYzAxCW1tZWdpODAwMANtbWUDZXBjBm1uYzc3MAZtY2MzMTILM2dwcG5ldHdvcmsDb3JnIwUTAnc8ACQHEwJ3ABAAACcEAAAAAA==
1476295325707889,192.168.156.214,96.239.193.37,S6A-LOCATION-UPDATE,3015424,312770900000009,, , ,0,-1,-1,0, ,0,1476295320000000,nXr+VzHNCgBNAAAAUQAAAAAbzQMmxAAbzQMm8AgARQAAP5DLQABABipaYO/BJcConNYrXTeOABnBYZVHoMZQGLxwf8UAACAAFwYBCDghd5AAAACQJQQALgMAKgEA
1476295325708885,192.168.156.214,96.239.193.37,S6A-UPLINK-UNITDATA,3080960,312770900000009, mmec01.mmegi8000.mme.epc.mnc770.mcc312.3gppnetwork.org,312-770-15360,312-770-1048576,0,0,-1,0, ,1,1476295320000000,nXr+VxXRCgC8AAAAwAAAAAAbzQMmxAAbzQMm8AgARYgArtDZQAA4BvFUwKic1mDvwSU3jitdlUegxgAZwXhQGDkIhlIAACAAhgMBCDkhd5AAAACQJgEAJQQALwMACTcGbW1lYzAxCW1tZWdpODAwMANtbWUDZXBjBm1uYzc3MAZtY2MzMTILM2dwcG5ldHdvcmsDb3JnFh4OARsAAAAGkYgAAAAQEAEACpGIAAAAECYABOFwOAwjBRMCdzwAJAcTAncAEAAAJwQAAAAA
1476295325709885,192.168.156.214,96.239.193.37,S6A-UPLINK-UNITDATA,3080960,312770900000009,, , ,0,-1,-1,0, ,0,1476295320000000,nXr+V/3UCgBNAAAAUQAAAAAbzQMmxAAbzQMm8AgARQAAP5DMQABABipZYO/BJcConNYrXTeOABnBeJVHoUxQGMCgf8UAACAAFwQBCDghd5AAAACQJQQALwMAJgEA
1476295325710885,192.168.156.214,96.239.193.37,S6A-IMSI-DETACH-INDICATION,3212032,312770900000009, mmec01.mmegi8000.mme.epc.mnc770.mcc312.3gppnetwork.org, , ,0,0,-1,0, ,1,1476295320000000,nXr+V+XYCgCJAAAAjQAAAAAbzQMmxAAbzQMm8AgARYgAe9DlQAA4BvF7wKic1mDvwSU3jitdlUej6gAZwgJQGDkI8AsAACAAUwcBCDkhd5AAAACQJQQAMQMACTcGbW1lYzAxCW1tZWdpODAwMANtbWUDZXBjBm1uYzc3MAZtY2MzMTILM2dwcG5ldHdvcmsDb3JnJwQAAAAA
1476295325711883,192.168.156.214,96.239.193.37,S6A-IMSI-DETACH-INDICATION,3212032,312770900000009,, , ,0,-1,-1,0, ,0,1476295320000000,nXr+V8vcCgBKAAAATgAAAAAbzQMmxAAbzQMm8AgARQAAPJDSQABABipWYO/BJcConNYrXTeOABnCApVHpD1QGNWQf8IAACAAFAgBCDghd5AAAACQJQQAMQMA
1476295325758895,192.168.156.214,96.239.193.37,S6A-LOCATION-UPDATE,3015424,312770900000009, mmec01.mmegi8000.mme.epc.mnc770.mcc312.3gppnetwork.org,312-770-15360,312-770-1048576,0,0,-1,0, ,1,1476295320000000,nXr+V2+UCwCZAAAAnQAAAAAbzQMmxAAbzQMm8AgARYgAi9DXQAA4BvF5wKic1mDvwSU3jitdlUegYwAZwWFQGDkI4nEAACAAYwUBCDkhd5AAAACQJQQALgMACTcGbW1lYzAxCW1tZWdpODAwMANtbWUDZXBjBm1uYzc3MAZtY2MzMTILM2dwcG5ldHdvcmsDb3JnIwUTAnc8ACQHEwJ3ABAAACcEAAAAAA==
1476295325759887,192.168.156.214,96.239.193.37,S6A-LOCATION-UPDATE,3015424,312770900000009,, , ,0,-1,-1,0, ,0,1476295320000000,nXr+V0+YCwBNAAAAUQAAAAAbzQMmxAAbzQMm8AgARQAAP5DLQABABipaYO/BJcConNYrXTeOABnBYZVHoMZQGLxwf8UAACAAFwYBCDghd5AAAACQJQQALgMAKgEA
1476295325760889,192.168.156.214,96.239.193.37,S6A-UPLINK-UNITDATA,3080960,312770900000009, mmec01.mmegi8000.mme.epc.mnc770.mcc312.3gppnetwork.org,312-770-15360,312-770-1048576,0,0,-1,0, ,1,1476295320000000,nXr+VzmcCwC8AAAAwAAAAAAbzQMmxAAbzQMm8AgARYgArtDZQAA4BvFUwKic1mDvwSU3jitdlUegxgAZwXhQGDkIhlIAACAAhgMBCDkhd5AAAACQJgEAJQQALwMACTcGbW1lYzAxCW1tZWdpODAwMANtbWUDZXBjBm1uYzc3MAZtY2MzMTILM2dwcG5ldHdvcmsDb3JnFh4OARsAAAAGkYgAAAAQEAEACpGIAAAAECYABOFwOAwjBRMCdzwAJAcTAncAEAAAJwQAAAAA
1476295325761888,192.168.156.214,96.239.193.37,S6A-UPLINK-UNITDATA,3080960,312770900000009,, , ,0,-1,-1,0, ,0,1476295320000000,nXr+VyCgCwBNAAAAUQAAAAAbzQMmxAAbzQMm8AgARQAAP5DMQABABipZYO/BJcConNYrXTeOABnBeJVHoUxQGMCgf8UAACAAFwQBCDghd5AAAACQJQQALwMAJgEA
1476295325762889,192.168.156.214,96.239.193.37,S6A-IMSI-DETACH-INDICATION,3212032,312770900000009, mmec01.mmegi8000.mme.epc.mnc770.mcc312.3gppnetwork.org, , ,0,0,-1,0, ,1,1476295320000000,nXr+VwmkCwCJAAAAjQAAAAAbzQMmxAAbzQMm8AgARYgAe9DlQAA4BvF7wKic1mDvwSU3jitdlUej6gAZwgJQGDkI8AsAACAAUwcBCDkhd5AAAACQJQQAMQMACTcGbW1lYzAxCW1tZWdpODAwMANtbWUDZXBjBm1uYzc3MAZtY2MzMTILM2dwcG5ldHdvcmsDb3JnJwQAAAAA
1476295325763888,192.168.156.214,96.239.193.37,S6A-IMSI-DETACH-INDICATION,3212032,312770900000009,, , ,0,-1,-1,0, ,0,1476295320000000,nXr+V/CnCwBKAAAATgAAAAAbzQMmxAAbzQMm8AgARQAAPJDSQABABipWYO/BJcConNYrXTeOABnCApVHpD1QGNWQf8IAACAAFAgBCDghd5AAAACQJQQAMQMA
1476295325878994,192.168.156.214,96.239.193.37,S6A-LOCATION-UPDATE,3015424,312770900000009, mmec01.mmegi8000.mme.epc.mnc770.mcc312.3gppnetwork.org,312-770-15360,312-770-1048576,1187670144,0,-1,0, ,1,1476295320000000,nXr+V5JpDQCZAAAAnQAAAAAbzQMmxAAbzQMm8AgARYgAi9DXQAA4BvF5wKic1mDvwSU3jitdlUegYwAZwWFQGDkI4nEAACAAYwUBCDkhd5AAAACQJQQALgMACTcGbW1lYzAxCW1tZWdpODAwMANtbWUDZXBjBm1uYzc3MAZtY2MzMTILM2dwcG5ldHdvcmsDb3JnIwUTAnc8ACQHEwJ3ABAAACcEAAAAAA==
1476295325879963,192.168.156.214,96.239.193.37,S6A-LOCATION-UPDATE,3015424,312770900000009,, , ,1187670144,-1,-1,0, ,0,1476295320000000,nXr+V1ttDQBNAAAAUQAAAAAbzQMmxAAbzQMm8AgARQAAP5DLQABABipaYO/BJcConNYrXTeOABnBYZVHoMZQGLxwf8UAACAAFwYBCDghd5AAAACQJQQALgMAKgEA
1476295325880965,192.168.156.214,96.239.193.37,S6A-UPLINK-UNITDATA,3080960,312770900000009, mmec01.mmegi8000.mme.epc.mnc770.mcc312.3gppnetwork.org,312-770-15360,312-770-1048576,0,0,-1,0, ,1,1476295320000000,nXr+V0VxDQC8AAAAwAAAAAAbzQMmxAAbzQMm8AgARYgArtDZQAA4BvFUwKic1mDvwSU3jitdlUegxgAZwXhQGDkIhlIAACAAhgMBCDkhd5AAAACQJgEAJQQALwMACTcGbW1lYzAxCW1tZWdpODAwMANtbWUDZXBjBm1uYzc3MAZtY2MzMTILM2dwcG5ldHdvcmsDb3JnFh4OARsAAAAGkYgAAAAQEAEACpGIAAAAECYABOFwOAwjBRMCdzwAJAcTAncAEAAAJwQAAAAA
1476295325881962,192.168.156.214,96.239.193.37,S6A-UPLINK-UNITDATA,3080960,312770900000009,, , ,0,-1,-1,0, ,0,1476295320000000,nXr+Vyp1DQBNAAAAUQAAAAAbzQMmxAAbzQMm8AgARQAAP5DMQABABipZYO/BJcConNYrXTeOABnBeJVHoUxQGMCgf8UAACAAFwQBCDghd5AAAACQJQQALwMAJgEA
1476295325882964,192.168.156.214,96.239.193.37,S6A-IMSI-DETACH-INDICATION,3212032,312770900000009, mmec01.mmegi8000.mme.epc.mnc770.mcc312.3gppnetwork.org, , ,0,0,-1,0, ,1,1476295320000000,nXr+VxR5DQCJAAAAjQAAAAAbzQMmxAAbzQMm8AgARYgAe9DlQAA4BvF7wKic1mDvwSU3jitdlUej6gAZwgJQGDkI8AsAACAAUwcBCDkhd5AAAACQJQQAMQMACTcGbW1lYzAxCW1tZWdpODAwMANtbWUDZXBjBm1uYzc3MAZtY2MzMTILM2dwcG5ldHdvcmsDb3JnJwQAAAAA
1476295325883963,192.168.156.214,96.239.193.37,S6A-IMSI-DETACH-INDICATION,3212032,312770900000009,, , ,0,-1,-1,0, ,0,1476295320000000,nXr+V/t8DQBKAAAATgAAAAAbzQMmxAAbzQMm8AgARQAAPJDSQABABipWYO/BJcConNYrXTeOABnCApVHpD1QGNWQf8IAACAAFAgBCDghd5AAAACQJQQAMQMA
1476295325966901,192.168.156.214,96.239.193.37,S6A-LOCATION-UPDATE,3015424,312770900000009, mmec01.mmegi8000.mme.epc.mnc770.mcc312.3gppnetwork.org,312-770-15360,312-770-1048576,-968111888,0,-1,0, ,1,1476295320000000,nXr+V/XADgCZAAAAnQAAAAAbzQMmxAAbzQMm8AgARYgAi9DXQAA4BvF5wKic1mDvwSU3jitdlUegYwAZwWFQGDkI4nEAACAAYwUBCDkhd5AAAACQJQQALgMACTcGbW1lYzAxCW1tZWdpODAwMANtbWUDZXBjBm1uYzc3MAZtY2MzMTILM2dwcG5ldHdvcmsDb3JnIwUTAnc8ACQHEwJ3ABAAACcEAAAAAA==
1476295325967892,192.168.156.214,96.239.193.37,S6A-LOCATION-UPDATE,3015424,312770900000009,, , ,-968111888,-1,-1,0, ,0,1476295320000000,nXr+V9TEDgBNAAAAUQAAAAAbzQMmxAAbzQMm8AgARQAAP5DLQABABipaYO/BJcConNYrXTeOABnBYZVHoMZQGLxwf8UAACAAFwYBCDghd5AAAACQJQQALgMAKgEA
1476295325968894,192.168.156.214,96.239.193.37,S6A-UPLINK-UNITDATA,3080960,312770900000009, mmec01.mmegi8000.mme.epc.mnc770.mcc312.3gppnetwork.org,312-770-15360,312-770-1048576,0,0,-1,0, ,1,1476295320000000,nXr+V77IDgC8AAAAwAAAAAAbzQMmxAAbzQMm8AgARYgArtDZQAA4BvFUwKic1mDvwSU3jitdlUegxgAZwXhQGDkIhlIAACAAhgMBCDkhd5AAAACQJgEAJQQALwMACTcGbW1lYzAxCW1tZWdpODAwMANtbWUDZXBjBm1uYzc3MAZtY2MzMTILM2dwcG5ldHdvcmsDb3JnFh4OARsAAAAGkYgAAAAQEAEACpGIAAAAECYABOFwOAwjBRMCdzwAJAcTAncAEAAAJwQAAAAA
1476295325969893,192.168.156.214,96.239.193.37,S6A-UPLINK-UNITDATA,3080960,312770900000009,, , ,0,-1,-1,0, ,0,1476295320000000,nXr+V6XMDgBNAAAAUQAAAAAbzQMmxAAbzQMm8AgARQAAP5DMQABABipZYO/BJcConNYrXTeOABnBeJVHoUxQGMCgf8UAACAAFwQBCDghd5AAAACQJQQALwMAJgEA
